month;day;hour;Hothouse;Coldhouse
10;24;:0610;0.070457185;0
10;24;:0710;0.09080642;0
10;24;:0810;0.066957224;0
10;24;:0910;0.056536611;0
10;24;:1010;0.035696071;0
10;24;:1110;0.035696071;0
10;24;:1210;0.025275458;0
10;24;:1310;0.035696071;0
10;24;:1410;0.046115997;0
10;24;:1510;0.052101693;0
10;24;:1610;0.060537957;0
10;24;:1710;0.035228707;0
10;24;:1810;0.042274219;0
10;24;:1910;0.042274219;0
10;24;:2010;0.049320419;0
10;24;:2110;0.056365473;0
10;24;:2210;0.056365473;0
10;24;:2310;0.056365473;0
10;25;:0010;0.056365473;0
10;25;:0110;0.056365473;0
10;25;:0210;0.063411673;0
10;25;:0310;0.063411673;0
10;25;:0410;0.063411673;0
10;25;:0510;0.063411673;0
10;25;:0610;0.084548439;0
10;25;:0710;0.11031921;0
10;25;:0810;0.09821769;0
10;25;:0910;0.07737715;0
10;25;:1010;0.035696071;0
10;25;:1110;0.014855531;0
10;25;:1210;0.014855531;0
10;25;:1310;0.000365644;0
10;25;:1410;0.000365644;0
10;25;:1510;0.035696071;0
10;25;:1610;0.069960382;0
10;25;:1710;0.042274219;0
10;25;:1810;0.056365473;0
10;25;:1910;0.056365473;0
10;25;:2010;0.063411673;0
10;25;:2110;0.077502926;0
10;25;:2210;0.084548439;0
10;25;:2310;0.091594638;0.010817942
10;26;:0010;0.087593178;0
10;26;:0110;0.087593178;0
10;26;:0210;0.080547665;0
10;26;:0310;0.073501466;0
10;26;:0410;0.073501466;0
10;26;:0510;0.073501466;0
10;26;:0610;0.098639692;0.021635658
10;26;:0710;0.129478843;0.004752554
10;26;:0810;0.09821769;0.00058308
10;26;:0910;0.07737715;0
10;26;:1010;0.046115997;0
10;26;:1110;0.046115997;0
10;26;:1210;0.056536611;0
10;26;:1310;0.07737715;0
10;26;:1410;0.07737715;0
10;26;:1510;0.093782772;0
10;26;:1610;0.105331131;0.00058308
10;26;:1710;0.059410212;0
10;26;:1810;0.059410212;0
10;26;:1910;0.0523647;0
10;26;:2010;0.059410212;0
10;26;:2110;0.059410212;0
10;26;:2210;0.059410212;0
10;26;:2310;0.059410212;0
10;27;:0010;0.066456412;0
10;27;:0110;0.066456412;0
10;27;:0210;0.059410212;0
10;27;:0310;0.066456412;0
10;27;:0410;0.073501466;0
10;27;:0510;0.080547665;0
10;27;:0610;0.105685892;0.0324536
10;27;:0710;0.141254469;0.021635658
10;27;:0810;0.125043926;0
10;27;:0910;0.087797764;0
10;27;:1010;0.046115997;0
10;27;:1110;0.035696071;0
10;27;:1210;0.046115997;0
10;27;:1310;0.035696071;0
10;27;:1410;0.046115997;0
10;27;:1510;0.07737715;0
10;27;:1610;0.11031921;0
10;27;:1710;0.073501466;0
10;27;:1810;0.073501466;0
10;27;:1910;0.066456412;0
10;27;:2010;0.066456412;0
10;27;:2110;0.066456412;0
10;27;:2210;0.066456412;0
10;27;:2310;0.066456412;0
10;28;:0010;0.070457185;0
10;28;:0110;0.070457185;0
10;28;:0210;0.077502926;0
10;28;:0310;0.084548439;0
10;28;:0410;0.091594638;0.010817942
10;28;:0510;0.098639692;0.021635658
10;28;:0610;0.119777146;0.054089145
10;28;:0710;0.150677466;0.0324536
10;28;:0810;0.093782772;0
10;28;:0910;0.004434918;0
10;28;:1010;0;0
10;28;:1110;0;0
10;28;:1210;0;0
10;28;:1310;0;0
10;28;:1410;0.066957224;0
10;28;:1510;0.093782772;0
10;28;:1610;0.11031921;0
10;28;:1710;0.063411673;0
10;28;:1810;0.070457185;0
10;28;:1910;0.063411673;0
10;28;:2010;0.063411673;0
10;28;:2110;0.063411673;0
10;28;:2210;0.063411673;0
10;28;:2310;0.063411673;0
10;29;:0010;0.063411673;0
10;29;:0110;0.063411673;0
10;29;:0210;0.063411673;0
10;29;:0310;0.056365473;0
10;29;:0410;0.056365473;0
10;29;:0510;0.056365473;0
10;29;:0610;0.084548439;0
10;29;:0710;0.121075341;0
10;29;:0810;0.114623999;0
10;29;:0910;0.104203386;0
10;29;:1010;0.072942233;0
10;29;:1110;0;0
10;29;:1210;0;0
10;29;:1310;0;0
10;29;:1410;0;0
10;29;:1510;0.025275458;0
10;29;:1610;0.11031921;0
10;29;:1710;0.070457185;0
10;29;:1810;0.077502926;0
10;29;:1910;0.070457185;0
10;29;:2010;0.077502926;0
10;29;:2110;0.077502926;0
10;29;:2210;0.077502926;0
10;29;:2310;0.077502926;0
10;30;:0010;0.080547665;0
10;30;:0110;0.080547665;0
10;30;:0210;0.087593178;0
10;30;:0310;0.087593178;0
10;30;:0410;0.087593178;0
10;30;:0510;0.080547665;0
10;30;:0610;0.105685892;0.0324536
10;30;:0710;0.140587673;0.021635658
10;30;:0810;0.114623999;0
10;30;:0910;0.019290449;0
10;30;:1010;0.000365644;0
10;30;:1110;0;0
10;30;:1210;0;0
10;30;:1310;0;0
10;30;:1410;0;0
10;30;:1510;0;0
10;30;:1610;0.069960382;0
10;30;:1710;0.045318958;0
10;30;:1810;0.059410212;0
10;30;:1910;0.0523647;0
10;30;:2010;0.0523647;0
10;30;:2110;0.0523647;0
10;30;:2210;0.0523647;0
10;30;:2310;0.059410212;0
10;31;:0010;0.063411673;0
10;31;:0110;0.063411673;0
10;31;:0210;0.063411673;0
10;31;:0310;0.063411673;0
10;31;:0410;0.063411673;0
10;31;:0510;0.063411673;0
10;31;:0610;0.091594638;0.010817942
10;31;:0710;0.100896213;0
10;31;:0810;0.02084054;0
10;31;:0910;0;0
10;31;:1010;0;0
10;31;:1110;0;0
10;31;:1210;0;0
10;31;:1310;0;0
10;31;:1410;0;0
10;31;:1510;0.010420614;0
10;31;:1610;0.021137453;0
10;31;:1710;0;0
10;31;:1810;0;0
10;31;:1910;0;0
10;31;:2010;0.0070462;0
10;31;:2110;0.014091254;0
10;31;:2210;0.014091254;0
10;31;:2310;0.014091254;0
11;1;:0010;0.021137453;0
11;1;:0110;0.021137453;0
11;1;:0210;0.014091254;0
11;1;:0310;0.014091254;0
11;1;:0410;0.014091254;0
11;1;:0510;0.014091254;0
11;1;:0610;0.028182966;0
11;1;:0710;0.030269036;0
11;1;:0810;0.010420614;0
11;1;:0910;0;0
11;1;:1010;0;0
11;1;:1110;0;0
11;1;:1210;0;0
11;1;:1310;0;0
11;1;:1410;0;0
11;1;:1510;0;0
11;1;:1610;0.020179128;0
11;1;:1710;0.0070462;0
11;1;:1810;0.014091254;0
11;1;:1910;0.014091254;0
11;1;:2010;0.014091254;0
11;1;:2110;0.0070462;0
11;1;:2210;0;0
11;1;:2310;0.0070462;0
11;2;:0010;0;0
11;2;:0110;0;0
11;2;:0210;0.0070462;0
11;2;:0310;0.0070462;0
11;2;:0410;0.0070462;0
11;2;:0510;0.014091254;0
11;2;:0610;0.014091254;0
11;2;:0710;0.059871161;0
11;2;:0810;0.064972875;0
11;2;:0910;0.062522306;0
11;2;:1010;0.052101693;0
11;2;:1110;0.031261153;0
11;2;:1210;0.02084054;0
11;2;:1310;0.000365644;0
11;2;:1410;0;0
11;2;:1510;0.010420614;0
11;2;:1610;0.060537957;0
11;2;:1710;0.035228707;0
11;2;:1810;0.042274219;0
11;2;:1910;0.042274219;0
11;2;:2010;0.042274219;0
11;2;:2110;0.042274219;0
11;2;:2210;0.042274219;0
11;2;:2310;0.049320419;0
11;3;:0010;0.049320419;0
11;3;:0110;0.049320419;0
11;3;:0210;0.056365473;0
11;3;:0310;0.056365473;0
11;3;:0410;0.056365473;0
11;3;:0510;0.056365473;0
11;3;:0610;0.049320419;0
11;3;:0710;0.09080642;0.00058308
11;3;:0810;0.07737715;0
11;3;:0910;0.056536611;0
11;3;:1010;0.052101693;0
11;3;:1110;0.041681079;0
11;3;:1210;0.031261153;0
11;3;:1310;0.035696071;0
11;3;:1410;0.052101693;0
11;3;:1510;0.059871161;0
11;3;:1610;0.069960382;0
11;3;:1710;0.021137453;0
11;3;:1810;0.021137453;0
11;3;:1910;0.014091254;0
11;3;:2010;0.014091254;0
11;3;:2110;0.014091254;0
11;3;:2210;0.021137453;0
11;3;:2310;0.035228707;0
11;4;:0010;0.042274219;0
11;4;:0110;0.049320419;0
11;4;:0210;0.049320419;0
11;4;:0310;0.049320419;0
11;4;:0410;0.049320419;0
11;4;:0510;0.049320419;0
11;4;:0610;0.049320419;0
11;4;:0710;0.100229417;0
11;4;:0810;0.07737715;0
11;4;:0910;0.000365644;0
11;4;:1010;0.025275458;0
11;4;:1110;0.02084054;0
11;4;:1210;0.046115997;0
11;4;:1310;0.056536611;0
11;4;:1410;0.056536611;0
11;4;:1510;0.083362846;0
11;4;:1610;0.09080642;0
11;4;:1710;0.049320419;0
11;4;:1810;0.049320419;0
11;4;:1910;0.035228707;0
11;4;:2010;0.028182966;0
11;4;:2110;0.021137453;0
11;4;:2210;0.021137453;0
11;4;:2310;0.028182966;0
11;5;:0010;0.031227246;0
11;5;:0110;0.031227246;0
11;5;:0210;0.024182192;0
11;5;:0310;0.031227246;0
11;5;:0410;0.031227246;0
11;5;:0510;0.045318958;0
11;5;:0610;0.0523647;0
11;5;:0710;0.100229417;0
11;5;:0810;0.062522306;0
11;5;:0910;0.000365644;0
11;5;:1010;0;0
11;5;:1110;0;0
11;5;:1210;0;0
11;5;:1310;0;0
11;5;:1410;0;0
11;5;:1510;0;0
11;5;:1610;0.030269036;0
11;5;:1710;0.017135993;0
11;5;:1810;0.024182192;0
11;5;:1910;0.017135993;0
11;5;:2010;0.024182192;0
11;5;:2110;0.031227246;0
11;5;:2210;0.031227246;0
11;5;:2310;0.038273446;0
11;6;:0010;0.028182966;0
11;6;:0110;0.021137453;0
11;6;:0210;0.021137453;0
11;6;:0310;0.021137453;0
11;6;:0410;0.021137453;0
11;6;:0510;0.021137453;0
11;6;:0610;0.021137453;0
11;6;:0710;0.049320419;0
11;6;:0810;0.059871161;0
11;6;:0910;0.052101693;0
11;6;:1010;0.041681079;0
11;6;:1110;0.031261153;0
11;6;:1210;0.035696071;0
11;6;:1310;0.035696071;0
11;6;:1410;0.031261153;0
11;6;:1510;0.052101693;0
11;6;:1610;0.070627292;0
11;6;:1710;0.035228707;0
11;6;:1810;0.042274219;0
11;6;:1910;0.042274219;0
11;6;:2010;0.035228707;0
11;6;:2110;0.035228707;0
11;6;:2210;0.035228707;0
11;6;:2310;0.042274219;0
11;7;:0010;0.056365473;0
11;7;:0110;0.063411673;0
11;7;:0210;0.063411673;0
11;7;:0310;0.070457185;0
11;7;:0410;0.070457185;0
11;7;:0510;0.070457185;0
11;7;:0610;0.070457185;0
11;7;:0710;0.130498338;0.010817942
11;7;:0810;0.114623999;0
11;7;:0910;0.083362846;0.00058308
11;7;:1010;0.056536611;0
11;7;:1110;0;0
11;7;:1210;0;0
11;7;:1310;0.025275458;0
11;7;:1410;0.052101693;0
11;7;:1510;0.07737715;0
11;7;:1610;0.11031921;0
11;7;:1710;0.063411673;0
11;7;:1810;0.063411673;0
11;7;:1910;0.056365473;0
11;7;:2010;0.056365473;0
11;7;:2110;0.056365473;0
11;7;:2210;0.056365473;0
11;7;:2310;0.056365473;0
11;8;:0010;0.056365473;0
11;8;:0110;0.056365473;0
11;8;:0210;0.056365473;0
11;8;:0310;0.056365473;0
11;8;:0410;0.063411673;0
11;8;:0510;0.063411673;0
11;8;:0610;0.063411673;0
11;8;:0710;0.084548439;0
11;8;:0810;0.11031921;0
11;8;:0910;0.104203386;0
11;8;:1010;0.093782772;0
11;8;:1110;0.087797764;0.00058308
11;8;:1210;0.087797764;0.00058308
11;8;:1310;0.083362846;0
11;8;:1410;0.093782772;0
11;8;:1510;0.093782772;0
11;8;:1610;0.11098612;0.00058308
11;8;:1710;0.070457185;0
11;8;:1810;0.077502926;0
11;8;:1910;0.070457185;0
11;8;:2010;0.063411673;0
11;8;:2110;0.063411673;0
11;8;:2210;0.063411673;0
11;8;:2310;0.070457185;0
11;9;:0010;0.077502926;0
11;9;:0110;0.077502926;0
11;9;:0210;0.077502926;0
11;9;:0310;0.077502926;0
11;9;:0410;0.077502926;0
11;9;:0510;0.077502926;0
11;9;:0610;0.077502926;0
11;9;:0710;0.091594638;0.010817942
11;9;:0810;0.114623999;0
11;9;:0910;0.104203386;0
11;9;:1010;0.093782772;0
11;9;:1110;0.07737715;0
11;9;:1210;0.07737715;0
11;9;:1310;0.083362846;0
11;9;:1410;0.093782772;0
11;9;:1510;0.093782772;0
11;9;:1610;0.120408545;0
11;9;:1710;0.077502926;0
11;9;:1810;0.084548439;0
11;9;:1910;0.077502926;0
11;9;:2010;0.070457185;0
11;9;:2110;0.070457185;0
11;9;:2210;0.063411673;0
11;9;:2310;0.070457185;0
11;10;:0010;0.080547665;0
11;10;:0110;0.080547665;0
11;10;:0210;0.080547665;0
11;10;:0310;0.087593178;0
11;10;:0410;0.094638919;0.010817942
11;10;:0510;0.101684431;0.021635658
11;10;:0610;0.108730631;0.0324536
11;10;:0710;0.126822658;0.064906861
11;10;:0810;0.166725005;0.043271542
11;10;:0910;0.135464539;0.01557027
11;10;:1010;0.046115997;0
11;10;:1110;0.004434918;0
11;10;:1210;0.019290449;0
11;10;:1310;0.025275458;0
11;10;:1410;0.052101693;0
11;10;:1510;0.09821769;0
11;10;:1610;0.155779294;0.037206154
11;10;:1710;0.108730631;0.0324536
11;10;:1810;0.122821885;0.054089145
11;10;:1910;0.122821885;0.054089145
11;10;:2010;0.122821885;0.054089145
11;10;:2110;0.122821885;0.054089145
11;10;:2210;0.122821885;0.054089145
11;10;:2310;0.129867397;0.064906861
11;11;:0010;0.126822658;0.054089145
11;11;:0110;0.133868858;0.064906861
11;11;:0210;0.140913912;0.075724803
11;11;:0310;0.140913912;0.075724803
11;11;:0410;0.140913912;0.075724803
11;11;:0510;0.140913912;0.075724803
11;11;:0610;0.140913912;0.075724803
11;11;:0710;0.155006311;0.108178403
11;11;:0810;0.187566232;0.069659415
11;11;:0910;0.129478843;0.004752554
11;11;:1010;0.050550915;0
11;11;:1110;0.025275458;0
11;11;:1210;0.004434918;0
11;11;:1310;0.019290449;0
11;11;:1410;0.056536611;0
11;11;:1510;0.114623999;0
11;11;:1610;0.112731404;0.043271542
11;11;:1710;0.105685892;0.021635658
11;11;:1810;0.112731404;0.0324536
11;11;:1910;0.112731404;0.0324536
11;11;:2010;0.119777146;0.043271542
11;11;:2110;0.126822658;0.054089145
11;11;:2210;0.133868858;0.064906861
11;11;:2310;0.147960111;0.086542745
11;12;:0010;0.155006311;0.086542745
11;12;:0110;0.147960111;0.075724803
11;12;:0210;0.140913912;0.064906861
11;12;:0310;0.133868858;0.054089145
11;12;:0410;0.126822658;0.043271542
11;12;:0510;0.119777146;0.0324536
11;12;:0610;0.112731404;0.021635658
11;12;:0710;0.126822658;0.064906861
11;12;:0810;0.160766801;0.043271542
11;12;:0910;0.156305079;0.0324536
11;12;:1010;0.145884465;0.026388212
11;12;:1110;0.139899457;0.01557027
11;12;:1210;0.139899457;0.021635658
11;12;:1310;0.135464539;0.010817942
11;12;:1410;0.145884465;0.021635658
11;12;:1510;0.151344376;0.0324536
11;12;:1610;0.112731404;0.043271542
11;12;:1710;0.091594638;0
11;12;:1810;0.098639692;0
11;12;:1910;0.091594638;0
11;12;:2010;0.091594638;0
11;12;:2110;0.091594638;0
11;12;:2210;0.091594638;0
11;12;:2310;0.098639692;0
11;13;:0010;0.105685892;0.021635658
11;13;:0110;0.105685892;0.021635658
11;13;:0210;0.112731404;0.0324536
11;13;:0310;0.112731404;0.0324536
11;13;:0410;0.119777146;0.043271542
11;13;:0510;0.119777146;0.043271542
11;13;:0610;0.112731404;0.0324536
11;13;:0710;0.126822658;0.064906861
11;13;:0810;0.170856594;0.054089145
11;13;:0910;0.156305079;0.0324536
11;13;:1010;0.135464539;0.01557027
11;13;:1110;0.119058917;0.00058308
11;13;:1210;0.093782772;0.00058308
11;13;:1310;0.09821769;0.00058308
11;13;:1410;0.114623999;0
11;13;:1510;0.121075341;0
11;13;:1610;0.098639692;0.021635658
11;13;:1710;0.084548439;0
11;13;:1810;0.084548439;0
11;13;:1910;0.077502926;0
11;13;:2010;0.070457185;0
11;13;:2110;0.063411673;0
11;13;:2210;0.063411673;0
11;13;:2310;0.070457185;0
11;14;:0010;0.070457185;0
11;14;:0110;0.070457185;0
11;14;:0210;0.070457185;0
11;14;:0310;0.070457185;0
11;14;:0410;0.077502926;0
11;14;:0510;0.077502926;0
11;14;:0610;0.077502926;0
11;14;:0710;0.091594638;0.010817942
11;14;:0810;0.114623999;0.00058308
11;14;:0910;0.087797764;0.00058308
11;14;:1010;0.062522306;0
11;14;:1110;0.056536611;0
11;14;:1210;0.072942233;0
11;14;:1310;0.072942233;0
11;14;:1410;0.066957224;0
11;14;:1510;0.083362846;0
11;14;:1610;0.070457185;0
11;14;:1710;0.056365473;0
11;14;:1810;0.063411673;0
11;14;:1910;0.056365473;0
11;14;:2010;0.063411673;0
11;14;:2110;0.070457185;0
11;14;:2210;0.070457185;0
11;14;:2310;0.084548439;0
11;15;:0010;0.077502926;0
11;15;:0110;0.077502926;0
11;15;:0210;0.070457185;0
11;15;:0310;0.070457185;0
11;15;:0410;0.070457185;0
11;15;:0510;0.063411673;0
11;15;:0610;0.063411673;0
11;15;:0710;0.084548439;0
11;15;:0810;0.11098612;0
11;15;:0910;0.093782772;0
11;15;:1010;0.083362846;0.00058308
11;15;:1110;0.066957224;0
11;15;:1210;0.062522306;0
11;15;:1310;0.062522306;0
11;15;:1410;0.072942233;0
11;15;:1510;0.080717085;0
11;15;:1610;0.063411673;0
11;15;:1710;0.042274219;0
11;15;:1810;0.042274219;0
11;15;:1910;0.035228707;0
11;15;:2010;0.042274219;0
11;15;:2110;0.042274219;0
11;15;:2210;0.042274219;0
11;15;:2310;0.049320419;0
11;16;:0010;0.056365473;0
11;16;:0110;0.056365473;0
11;16;:0210;0.056365473;0
11;16;:0310;0.056365473;0
11;16;:0410;0.056365473;0
11;16;:0510;0.063411673;0
11;16;:0610;0.063411673;0
11;16;:0710;0.077502926;0
11;16;:0810;0.100896213;0
11;16;:0910;0.083362846;0.00058308
11;16;:1010;0.072942233;0
11;16;:1110;0.066957224;0
11;16;:1210;0.072942233;0
11;16;:1310;0.083362846;0
11;16;:1410;0.093782772;0
11;16;:1510;0.09080642;0
11;16;:1610;0.070457185;0
11;16;:1710;0.056365473;0
11;16;:1810;0.056365473;0
11;16;:1910;0.056365473;0
11;16;:2010;0.063411673;0
11;16;:2110;0.070457185;0
11;16;:2210;0.070457185;0
11;16;:2310;0.077502926;0
11;17;:0010;0.070457185;0
11;17;:0110;0.077502926;0
11;17;:0210;0.077502926;0
11;17;:0310;0.077502926;0
11;17;:0410;0.077502926;0
11;17;:0510;0.070457185;0
11;17;:0610;0.070457185;0
11;17;:0710;0.091594638;0.010817942
11;17;:0810;0.121075341;0
11;17;:0910;0.114623999;0.00058308
11;17;:1010;0.09821769;0.00058308
11;17;:1110;0.093782772;0
11;17;:1210;0.093782772;0
11;17;:1310;0.083362846;0
11;17;:1410;0.093782772;0
11;17;:1510;0.100896213;0
11;17;:1610;0.077502926;0
11;17;:1710;0.063411673;0
11;17;:1810;0.063411673;0
11;17;:1910;0.056365473;0
11;17;:2010;0.056365473;0
11;17;:2110;0.056365473;0
11;17;:2210;0.056365473;0
11;17;:2310;0.063411673;0
11;18;:0010;0.070457185;0
11;18;:0110;0.077502926;0
11;18;:0210;0.077502926;0
11;18;:0310;0.077502926;0
11;18;:0410;0.077502926;0
11;18;:0510;0.070457185;0
11;18;:0610;0.070457185;0
11;18;:0710;0.084548439;0
11;18;:0810;0.11098612;0
11;18;:0910;0.104203386;0.00058308
11;18;:1010;0.09821769;0.00058308
11;18;:1110;0.083362846;0
11;18;:1210;0.083362846;0
11;18;:1310;0.083362846;0
11;18;:1410;0.093782772;0
11;18;:1510;0.100896213;0
11;18;:1610;0.077502926;0
11;18;:1710;0.063411673;0
11;18;:1810;0.063411673;0
11;18;:1910;0.056365473;0
11;18;:2010;0.063411673;0
11;18;:2110;0.063411673;0
11;18;:2210;0.063411673;0
11;18;:2310;0.077502926;0
11;19;:0010;0.077502926;0
11;19;:0110;0.077502926;0
11;19;:0210;0.077502926;0
11;19;:0310;0.077502926;0
11;19;:0410;0.077502926;0
11;19;:0510;0.077502926;0
11;19;:0610;0.077502926;0
11;19;:0710;0.098639692;0.021635658
11;19;:0810;0.135600166;0.01557027
11;19;:0910;0.087797764;0.00058308
11;19;:1010;0.025275458;0
11;19;:1110;0.046115997;0
11;19;:1210;0;0
11;19;:1310;0.041681079;0
11;19;:1410;0.056536611;0
11;19;:1510;0.093782772;0
11;19;:1610;0.098639692;0.021635658
11;19;:1710;0.091594638;0
11;19;:1810;0.098639692;0.010817942
11;19;:1910;0.098639692;0.010817942
11;19;:2010;0.105685892;0.021635658
11;19;:2110;0.105685892;0.021635658
11;19;:2210;0.112731404;0.0324536
11;19;:2310;0.119777146;0.043271542
11;20;:0010;0.112731404;0.0324536
11;20;:0110;0.112731404;0.0324536
11;20;:0210;0.119777146;0.043271542
11;20;:0310;0.119777146;0.043271542
11;20;:0410;0.119777146;0.043271542
11;20;:0510;0.126822658;0.054089145
11;20;:0610;0.126822658;0.054089145
11;20;:0710;0.147960111;0.097360687
11;20;:0810;0.187566232;0.064906861
11;20;:0910;0.135464539;0.01557027
11;20;:1010;0.066957224;0
11;20;:1110;0.066957224;0
11;20;:1210;0.014855531;0
11;20;:1310;0.056536611;0
11;20;:1410;0.087797764;0.00058308
11;20;:1510;0.139899457;0.01557027
11;20;:1610;0.119777146;0.054089145
11;20;:1710;0.112731404;0.0324536
11;20;:1810;0.119777146;0.043271542
11;20;:1910;0.112731404;0.0324536
11;20;:2010;0.112731404;0.0324536
11;20;:2110;0.112731404;0.0324536
11;20;:2210;0.119777146;0.043271542
11;20;:2310;0.126822658;0.054089145
11;21;:0010;0.133868858;0.054089145
11;21;:0110;0.140913912;0.064906861
11;21;:0210;0.140913912;0.064906861
11;21;:0310;0.140913912;0.064906861
11;21;:0410;0.147960111;0.075724803
11;21;:0510;0.147960111;0.075724803
11;21;:0610;0.147960111;0.075724803
11;21;:0710;0.169097565;0.129814287
11;21;:0810;0.229247311;0.108178403
11;21;:0910;0.171159923;0.048024096
11;21;:1010;0.119058917;0.00058308
11;21;:1110;0.07737715;0.00058308
11;21;:1210;0.035696071;0
11;21;:1310;0.046115997;0
11;21;:1410;0.108638304;0.00058308
11;21;:1510;0.145884465;0.026388212
11;21;:1610;0.126822658;0.064906861
11;21;:1710;0.119777146;0.0324536
11;21;:1810;0.126822658;0.043271542
11;21;:1910;0.126822658;0.043271542
11;21;:2010;0.133868858;0.054089145
11;21;:2110;0.133868858;0.054089145
11;21;:2210;0.133868858;0.054089145
11;21;:2310;0.133868858;0.054089145
11;22;:0010;0.133868858;0.054089145
11;22;:0110;0.133868858;0.054089145
11;22;:0210;0.133868858;0.054089145
11;22;:0310;0.133868858;0.054089145
11;22;:0410;0.133868858;0.054089145
11;22;:0510;0.133868858;0.054089145
11;22;:0610;0.133868858;0.054089145
11;22;:0710;0.147960111;0.097360687
11;22;:0810;0.197986158;0.075724803
11;22;:0910;0.139899457;0.026388212
11;22;:1010;0.066957224;0
11;22;:1110;0.025275458;0
11;22;:1210;0.004434918;0
11;22;:1310;0.004434918;0
11;22;:1410;0.046115997;0
11;22;:1510;0.119058917;0.00058308
11;22;:1610;0.105685892;0.0324536
11;22;:1710;0.105685892;0.010817942
11;22;:1810;0.119777146;0.0324536
11;22;:1910;0.112731404;0.021635658
11;22;:2010;0.119777146;0.0324536
11;22;:2110;0.119777146;0.0324536
11;22;:2210;0.119777146;0.0324536
11;22;:2310;0.126822658;0.043271542
11;23;:0010;0.119777146;0.043271542
11;23;:0110;0.112731404;0.0324536
11;23;:0210;0.112731404;0.0324536
11;23;:0310;0.112731404;0.0324536
11;23;:0410;0.119777146;0.043271542
11;23;:0510;0.119777146;0.043271542
11;23;:0610;0.112731404;0.0324536
11;23;:0710;0.126822658;0.064906861
11;23;:0810;0.156305079;0.0324536
11;23;:0910;0.104203386;0.00058308
11;23;:1010;0.056536611;0
11;23;:1110;0.083362846;0
11;23;:1210;0.093782772;0
11;23;:1310;0.093782772;0.00058308
11;23;:1410;0.09821769;0.00058308
11;23;:1510;0.100896213;0.00058308
11;23;:1610;0.084548439;0
11;23;:1710;0.063411673;0
11;23;:1810;0.070457185;0
11;23;:1910;0.070457185;0
11;23;:2010;0.070457185;0
11;23;:2110;0.070457185;0
11;23;:2210;0.063411673;0
11;23;:2310;0.070457185;0
11;24;:0010;0.077502926;0
11;24;:0110;0.077502926;0
11;24;:0210;0.077502926;0
11;24;:0310;0.077502926;0
11;24;:0410;0.077502926;0
11;24;:0510;0.084548439;0
11;24;:0610;0.084548439;0
11;24;:0710;0.098639692;0.021635658
11;24;:0810;0.131165248;0.010817942
11;24;:0910;0.130498338;0.010817942
11;24;:1010;0.119058917;0
11;24;:1110;0.114623999;0
11;24;:1210;0.114623999;0
11;24;:1310;0.104203386;0.00058308
11;24;:1410;0.119058917;0.00058308
11;24;:1510;0.121075341;0.004752554
11;24;:1610;0.091594638;0.010817942
11;24;:1710;0.084548439;0
11;24;:1810;0.091594638;0
11;24;:1910;0.091594638;0
11;24;:2010;0.098639692;0.010817942
11;24;:2110;0.098639692;0.010817942
11;24;:2210;0.105685892;0.021635658
11;24;:2310;0.105685892;0.021635658
11;25;:0010;0.098639692;0.021635658
11;25;:0110;0.098639692;0.021635658
11;25;:0210;0.098639692;0.021635658
11;25;:0310;0.098639692;0.021635658
11;25;:0410;0.098639692;0.021635658
11;25;:0510;0.098639692;0.021635658
11;25;:0610;0.091594638;0.010817942
11;25;:0710;0.112731404;0.043271542
11;25;:0810;0.141254469;0.026388212
11;25;:0910;0.130498338;0.010817942
11;25;:1010;0.125043926;0
11;25;:1110;0.087797764;0.00058308
11;25;:1210;0.072942233;0
11;25;:1310;0.083362846;0
11;25;:1410;0.104203386;0
11;25;:1510;0.120408545;0
11;25;:1610;0.098639692;0.021635658
11;25;:1710;0.084548439;0
11;25;:1810;0.091594638;0.010817942
11;25;:1910;0.091594638;0.010817942
11;25;:2010;0.091594638;0.010817942
11;25;:2110;0.091594638;0.010817942
11;25;:2210;0.098639692;0.021635658
11;25;:2310;0.105685892;0.0324536
11;26;:0010;0.112731404;0.0324536
11;26;:0110;0.112731404;0.0324536
11;26;:0210;0.119777146;0.043271542
11;26;:0310;0.119777146;0.043271542
11;26;:0410;0.112731404;0.0324536
11;26;:0510;0.105685892;0.021635658
11;26;:0610;0.098639692;0.010817942
11;26;:0710;0.119777146;0.054089145
11;26;:0810;0.161433597;0.048024096
11;26;:0910;0.150677466;0.0324536
11;26;:1010;0.145884465;0.021635658
11;26;:1110;0.125043926;0
11;26;:1210;0.114623999;0.00058308
11;26;:1310;0.114623999;0.00058308
11;26;:1410;0.125510259;0.004752554
11;26;:1510;0.135600166;0.01557027
11;26;:1610;0.098639692;0.021635658
11;26;:1710;0.077502926;0
11;26;:1810;0.077502926;0
11;26;:1910;0.070457185;0
11;26;:2010;0.070457185;0
11;26;:2110;0.070457185;0
11;26;:2210;0.070457185;0
11;26;:2310;0.077502926;0
11;27;:0010;0.084548439;0
11;27;:0110;0.084548439;0
11;27;:0210;0.084548439;0
11;27;:0310;0.084548439;0
11;27;:0410;0.084548439;0
11;27;:0510;0.084548439;0
11;27;:0610;0.084548439;0
11;27;:0710;0.098639692;0.021635658
11;27;:0810;0.135600166;0.01557027
11;27;:0910;0.130498338;0.010817942
11;27;:1010;0.125043926;0
11;27;:1110;0.114623999;0
11;27;:1210;0.114623999;0.00058308
11;27;:1310;0.119058917;0.00058308
11;27;:1410;0.125510259;0.004752554
11;27;:1510;0.140587673;0.021635658
