month;day;hour;P [W]
5;28;:1910;0
5;28;:2010;0
5;28;:2110;0
5;28;:2210;0
5;28;:2310;0
5;29;:0010;0
5;29;:0110;0
5;29;:0210;0
5;29;:0310;0
5;29;:0410;15.95090909
5;29;:0510;59.11909091
5;29;:0610;190.0045455
5;29;:0710;339.6127273
5;29;:0810;445.8118182
5;29;:0910;493.1409091
5;29;:1010;540.5563636
5;29;:1110;563.4672727
5;29;:1210;560.3645455
5;29;:1310;556.2845455
5;29;:1410;384.8381818
5;29;:1510;259.5936364
5;29;:1610;158.1981818
5;29;:1710;48.49454545
5;29;:1810;3.826363636
5;29;:1910;0
5;29;:2010;0
5;29;:2110;0
5;29;:2210;0
5;29;:2310;0
5;30;:0010;0
5;30;:0110;0
5;30;:0210;0
5;30;:0310;0
5;30;:0410;14.46363636
5;30;:0510;58.80545455
5;30;:0610;154.5754545
5;30;:0710;269.12
5;30;:0810;338.0154545
5;30;:0910;378.4945455
5;30;:1010;392.3
5;30;:1110;462.42
5;30;:1210;310.5563636
5;30;:1310;330.3463636
5;30;:1410;346.42
5;30;:1510;236.8181818
5;30;:1610;130.3181818
5;30;:1710;51.83909091
5;30;:1810;3.462727273
5;30;:1910;0
5;30;:2010;0
5;30;:2110;0
5;30;:2210;0
5;30;:2310;0
5;31;:0010;0
5;31;:0110;0
5;31;:0210;0
5;31;:0310;0
5;31;:0410;17.86454545
5;31;:0510;50.55909091
5;31;:0610;184.8181818
5;31;:0710;379.1209091
5;31;:0810;492.5590909
5;31;:0910;538.1972727
5;31;:1010;577.0081818
5;31;:1110;582.6527273
5;31;:1210;591.8227273
5;31;:1310;465.3336364
5;31;:1410;392.5509091
5;31;:1510;314.7281818
5;31;:1610;158.2227273
5;31;:1710;57.58727273
5;31;:1810;5.716363636
5;31;:1910;0
5;31;:2010;0
5;31;:2110;0
5;31;:2210;0
5;31;:2310;0
6;1;:0010;0
6;1;:0110;0
6;1;:0210;0
6;1;:0310;0
6;1;:0410;20.64727273
6;1;:0510;62.28636364
6;1;:0610;195.3918182
6;1;:0710;304.4045455
6;1;:0810;354.3736364
6;1;:0910;527.7363636
6;1;:1010;605.3309091
6;1;:1110;690.6409091
6;1;:1210;583.6081818
6;1;:1310;516.36
6;1;:1410;418.0627273
6;1;:1510;264.1045455
6;1;:1610;183.5254545
6;1;:1710;46.55454545
6;1;:1810;6.060909091
6;1;:1910;0
6;1;:2010;0
6;1;:2110;0
6;1;:2210;0
6;1;:2310;0
6;2;:0010;0
6;2;:0110;0
6;2;:0210;0
6;2;:0310;0
6;2;:0410;12.79727273
6;2;:0510;42.95181818
6;2;:0610;115.6809091
6;2;:0710;207.6681818
6;2;:0810;287.8281818
6;2;:0910;351.1045455
6;2;:1010;394.3172727
6;2;:1110;437.5509091
6;2;:1210;393.8690909
6;2;:1310;362.7836364
6;2;:1410;275.43
6;2;:1510;210.7681818
6;2;:1610;139.1463636
6;2;:1710;49.51090909
6;2;:1810;3.578181818
6;2;:1910;0
6;2;:2010;0
6;2;:2110;0
6;2;:2210;0
6;2;:2310;0
6;3;:0010;0
6;3;:0110;0
6;3;:0210;0
6;3;:0310;0
6;3;:0410;11.78272727
6;3;:0510;60.19727273
6;3;:0610;168.0427273
6;3;:0710;281.4545455
6;3;:0810;388.76
6;3;:0910;484.3872727
6;3;:1010;550.4709091
6;3;:1110;491.41
6;3;:1210;447.3954545
6;3;:1310;296.09
6;3;:1410;276.8263636
6;3;:1510;194.3581818
6;3;:1610;117.5263636
6;3;:1710;45.91636364
6;3;:1810;6.451818182
6;3;:1910;0
6;3;:2010;0
6;3;:2110;0
6;3;:2210;0
6;3;:2310;0
6;4;:0010;0
6;4;:0110;0
6;4;:0210;0
6;4;:0310;0
6;4;:0410;13.63363636
6;4;:0510;46.69090909
6;4;:0610;140.9136364
6;4;:0710;252.5518182
6;4;:0810;390.7927273
6;4;:0910;454.1127273
6;4;:1010;458.02
6;4;:1110;536.03
6;4;:1210;488.1736364
6;4;:1310;378.6427273
6;4;:1410;349.1290909
6;4;:1510;283.3763636
6;4;:1610;178.6627273
6;4;:1710;57.32272727
6;4;:1810;5.291818182
6;4;:1910;0
6;4;:2010;0
6;4;:2110;0
6;4;:2210;0
6;4;:2310;0
6;5;:0010;0
6;5;:0110;0
6;5;:0210;0
6;5;:0310;0
6;5;:0410;21.70909091
6;5;:0510;53.03909091
6;5;:0610;154.5854545
6;5;:0710;313.8818182
6;5;:0810;387.8163636
6;5;:0910;475.5963636
6;5;:1010;537.4363636
6;5;:1110;557.5809091
6;5;:1210;521.5536364
6;5;:1310;477.7009091
6;5;:1410;429.8581818
6;5;:1510;303.4554545
6;5;:1610;147.1636364
6;5;:1710;55.17727273
6;5;:1810;6.505454545
6;5;:1910;0
6;5;:2010;0
6;5;:2110;0
6;5;:2210;0
6;5;:2310;0
6;6;:0010;0
6;6;:0110;0
6;6;:0210;0
6;6;:0310;0
6;6;:0410;26.27727273
6;6;:0510;73.99
6;6;:0610;188.4890909
6;6;:0710;341.8272727
6;6;:0810;422.2145455
6;6;:0910;465.0154545
6;6;:1010;625.9709091
6;6;:1110;599.6672727
6;6;:1210;594.8490909
6;6;:1310;529.3136364
6;6;:1410;492.6409091
6;6;:1510;376.0072727
6;6;:1610;177.3763636
6;6;:1710;66.08
6;6;:1810;7.06
6;6;:1910;0
6;6;:2010;0
6;6;:2110;0
6;6;:2210;0
6;6;:2310;0
6;7;:0010;0
6;7;:0110;0
6;7;:0210;0
6;7;:0310;0
6;7;:0410;22.59090909
6;7;:0510;66.18636364
6;7;:0610;191.9227273
6;7;:0710;336.7345455
6;7;:0810;470.38
6;7;:0910;532.6354545
6;7;:1010;627.6654545
6;7;:1110;634.0618182
6;7;:1210;607.5290909
6;7;:1310;643.72
6;7;:1410;510.4172727
6;7;:1510;298.9927273
6;7;:1610;191.1218182
6;7;:1710;67.55545455
6;7;:1810;7.233636364
6;7;:1910;0
6;7;:2010;0
6;7;:2110;0
6;7;:2210;0
6;7;:2310;0
6;8;:0010;0
6;8;:0110;0
6;8;:0210;0
6;8;:0310;0
6;8;:0410;30.46545455
6;8;:0510;85.15090909
6;8;:0610;223.8590909
6;8;:0710;432.2127273
6;8;:0810;501.2545455
6;8;:0910;635.7481818
6;8;:1010;738.4936364
6;8;:1110;662.8845455
6;8;:1210;661.2218182
6;8;:1310;594.5718182
6;8;:1410;479.1472727
6;8;:1510;370.53
6;8;:1610;196.0472727
6;8;:1710;66.40636364
6;8;:1810;9.236363636
6;8;:1910;0
6;8;:2010;0
6;8;:2110;0
6;8;:2210;0
6;8;:2310;0
6;9;:0010;0
6;9;:0110;0
6;9;:0210;0
6;9;:0310;0
6;9;:0410;27.98454545
6;9;:0510;66.84727273
6;9;:0610;189.4818182
6;9;:0710;329.8436364
6;9;:0810;455.4218182
6;9;:0910;549.3418182
6;9;:1010;591.1681818
6;9;:1110;609.1945455
6;9;:1210;617.5709091
6;9;:1310;557.8463636
6;9;:1410;462.9872727
6;9;:1510;296.5481818
6;9;:1610;199.14
6;9;:1710;69.09636364
6;9;:1810;7.624545455
6;9;:1910;0
6;9;:2010;0
6;9;:2110;0
6;9;:2210;0
6;9;:2310;0
6;10;:0010;0
6;10;:0110;0
6;10;:0210;0
6;10;:0310;0
6;10;:0410;23.75545455
6;10;:0510;70.66727273
6;10;:0610;184.2509091
6;10;:0710;337.36
6;10;:0810;463.7809091
6;10;:0910;568.46
6;10;:1010;618.8409091
6;10;:1110;598.0354545
6;10;:1210;510.7563636
6;10;:1310;400.9045455
6;10;:1410;319.5754545
6;10;:1510;299.29
6;10;:1610;174.2045455
6;10;:1710;60.63272727
6;10;:1810;8.000909091
6;10;:1910;0
6;10;:2010;0
6;10;:2110;0
6;10;:2210;0
6;10;:2310;0
6;11;:0010;0
6;11;:0110;0
6;11;:0210;0
6;11;:0310;0
6;11;:0410;29.43727273
6;11;:0510;80.2
6;11;:0610;192.6363636
6;11;:0710;346.3554545
6;11;:0810;464.6190909
6;11;:0910;625.2518182
6;11;:1010;648.9609091
6;11;:1110;542.4018182
6;11;:1210;522.94
6;11;:1310;437.2
6;11;:1410;379.3854545
6;11;:1510;275.9509091
6;11;:1610;163.0772727
6;11;:1710;68.58636364
6;11;:1810;8.428181818
6;11;:1910;0
6;11;:2010;0
6;11;:2110;0
6;11;:2210;0
6;11;:2310;0
6;12;:0010;0
6;12;:0110;0
6;12;:0210;0
6;12;:0310;0
6;12;:0410;30.19454545
6;12;:0510;75.6
6;12;:0610;198.5509091
6;12;:0710;370.1063636
6;12;:0810;490.9127273
6;12;:0910;591.6609091
6;12;:1010;607.54
6;12;:1110;584.8727273
6;12;:1210;624.9509091
6;12;:1310;564.2909091
6;12;:1410;480.1136364
6;12;:1510;373.8018182
6;12;:1610;215.16
6;12;:1710;70.43909091
6;12;:1810;10.93454545
6;12;:1910;0
6;12;:2010;0
6;12;:2110;0
6;12;:2210;0
6;12;:2310;0
6;13;:0010;0
6;13;:0110;0
6;13;:0210;0
6;13;:0310;0
6;13;:0410;17.48545455
6;13;:0510;65.53818182
6;13;:0610;203.5254545
6;13;:0710;341.2363636
6;13;:0810;501.76
6;13;:0910;603.6418182
6;13;:1010;678.2381818
6;13;:1110;654.4127273
6;13;:1210;621.0136364
6;13;:1310;507.2054545
6;13;:1410;352.8309091
6;13;:1510;323.1881818
6;13;:1610;204.9163636
6;13;:1710;67.41
6;13;:1810;9.968181818
6;13;:1910;0
6;13;:2010;0
6;13;:2110;0
6;13;:2210;0
6;13;:2310;0
6;14;:0010;0
6;14;:0110;0
6;14;:0210;0
6;14;:0310;0
6;14;:0410;22.79909091
6;14;:0510;71.09727273
6;14;:0610;213.7045455
6;14;:0710;386.0290909
6;14;:0810;469.6518182
6;14;:0910;577.34
6;14;:1010;568.9672727
6;14;:1110;612.93
6;14;:1210;581.3863636
6;14;:1310;525.88
6;14;:1410;451.6390909
6;14;:1510;325.2681818
6;14;:1610;187.53
6;14;:1710;65.78090909
6;14;:1810;11.92090909
6;14;:1910;0
6;14;:2010;0
6;14;:2110;0
6;14;:2210;0
6;14;:2310;0
6;15;:0010;0
6;15;:0110;0
6;15;:0210;0
6;15;:0310;0
6;15;:0410;20.00636364
6;15;:0510;60.11636364
6;15;:0610;194.8963636
6;15;:0710;368.9845455
6;15;:0810;450.2881818
6;15;:0910;461.8636364
6;15;:1010;490.8481818
6;15;:1110;460.6881818
6;15;:1210;500.9636364
6;15;:1310;410.6281818
6;15;:1410;393.2663636
6;15;:1510;295.8890909
6;15;:1610;143.4381818
6;15;:1710;53.77818182
6;15;:1810;8.916363636
6;15;:1910;0
6;15;:2010;0
6;15;:2110;0
6;15;:2210;0
6;15;:2310;0
6;16;:0010;0
6;16;:0110;0
6;16;:0210;0
6;16;:0310;0
6;16;:0410;17.41090909
6;16;:0510;58.05818182
6;16;:0610;171.0863636
6;16;:0710;301.4790909
6;16;:0810;439.1163636
6;16;:0910;605.9236364
6;16;:1010;652.0109091
6;16;:1110;588.7127273
6;16;:1210;571.5690909
6;16;:1310;415.86
6;16;:1410;412.1781818
6;16;:1510;306.0054545
6;16;:1610;160.66
6;16;:1710;68.5
6;16;:1810;9.383636364
6;16;:1910;0
6;16;:2010;0
6;16;:2110;0
6;16;:2210;0
6;16;:2310;0
6;17;:0010;0
6;17;:0110;0
6;17;:0210;0
6;17;:0310;0
6;17;:0410;15.63454545
6;17;:0510;57.21818182
6;17;:0610;172.7454545
6;17;:0710;305.2872727
6;17;:0810;425.8618182
6;17;:0910;516.9690909
6;17;:1010;517.4327273
6;17;:1110;565.0736364
6;17;:1210;499.3309091
6;17;:1310;476.4818182
6;17;:1410;349.8072727
6;17;:1510;322.8981818
6;17;:1610;215.4818182
6;17;:1710;68.64818182
6;17;:1810;11.97545455
6;17;:1910;0
6;17;:2010;0
6;17;:2110;0
6;17;:2210;0
6;17;:2310;0
6;18;:0010;0
6;18;:0110;0
6;18;:0210;0
6;18;:0310;0
6;18;:0410;26.66363636
6;18;:0510;61.77454545
6;18;:0610;190.9445455
6;18;:0710;372.7209091
6;18;:0810;470.6336364
6;18;:0910;534.8563636
6;18;:1010;553.5709091
6;18;:1110;579.83
6;18;:1210;502.7872727
6;18;:1310;421.71
6;18;:1410;458.7254545
6;18;:1510;324.0163636
6;18;:1610;186.3772727
6;18;:1710;65.80545455
6;18;:1810;11.43909091
6;18;:1910;0
6;18;:2010;0
6;18;:2110;0
6;18;:2210;0
6;18;:2310;0
6;19;:0010;0
6;19;:0110;0
6;19;:0210;0
6;19;:0310;0
6;19;:0410;24.73363636
6;19;:0510;61.58545455
6;19;:0610;158.5209091
6;19;:0710;252.3318182
6;19;:0810;403.7636364
6;19;:0910;531.1281818
6;19;:1010;636.9381818
6;19;:1110;616.9981818
6;19;:1210;545.5572727
6;19;:1310;383.6709091
6;19;:1410;371.1963636
6;19;:1510;239.3427273
6;19;:1610;147.2309091
6;19;:1710;59.25181818
6;19;:1810;12.37545455
6;19;:1910;0
6;19;:2010;0
6;19;:2110;0
6;19;:2210;0
6;19;:2310;0
6;20;:0010;0
6;20;:0110;0
6;20;:0210;0
6;20;:0310;0
6;20;:0410;23.47454545
6;20;:0510;55.80636364
6;20;:0610;151.6227273
6;20;:0710;298.2318182
6;20;:0810;425.67
6;20;:0910;484.1581818
6;20;:1010;479.8581818
6;20;:1110;499.06
6;20;:1210;496.2318182
6;20;:1310;430.0827273
6;20;:1410;315.55
6;20;:1510;273.7372727
6;20;:1610;154.2063636
6;20;:1710;53.71727273
6;20;:1810;10.06545455
6;20;:1910;0
6;20;:2010;0
6;20;:2110;0
6;20;:2210;0
6;20;:2310;0
6;21;:0010;0
6;21;:0110;0
6;21;:0210;0
6;21;:0310;0
6;21;:0410;19.92181818
6;21;:0510;57.11090909
6;21;:0610;177.7218182
6;21;:0710;363.6090909
6;21;:0810;460.8109091
6;21;:0910;539.7209091
6;21;:1010;563.4372727
6;21;:1110;579.4945455
6;21;:1210;508.9654545
6;21;:1310;498.9045455
6;21;:1410;311.5381818
6;21;:1510;229.2945455
6;21;:1610;151.83
6;21;:1710;60.14
6;21;:1810;8.700909091
6;21;:1910;0
6;21;:2010;0
6;21;:2110;0
6;21;:2210;0
6;21;:2310;0
6;22;:0010;0
6;22;:0110;0
6;22;:0210;0
6;22;:0310;0
6;22;:0410;20.76636364
6;22;:0510;56.07181818
6;22;:0610;172.6963636
6;22;:0710;324.8872727
6;22;:0810;424.8736364
6;22;:0910;485.5318182
6;22;:1010;539.4590909
6;22;:1110;536.7127273
6;22;:1210;633.4181818
6;22;:1310;584.4709091
6;22;:1410;447.31
6;22;:1510;333.2136364
6;22;:1610;165.2827273
6;22;:1710;55.79363636
6;22;:1810;9.749090909
6;22;:1910;0
6;22;:2010;0
6;22;:2110;0
6;22;:2210;0
6;22;:2310;0
6;23;:0010;0
6;23;:0110;0
6;23;:0210;0
6;23;:0310;0
6;23;:0410;19.42727273
6;23;:0510;53.55636364
6;23;:0610;152.0454545
6;23;:0710;276.6581818
6;23;:0810;326.2790909
6;23;:0910;428.7481818
6;23;:1010;526.7681818
6;23;:1110;519.6663636
6;23;:1210;565.1918182
6;23;:1310;457.8890909
6;23;:1410;411.4163636
6;23;:1510;335.3390909
6;23;:1610;206.3754545
6;23;:1710;65.45272727
6;23;:1810;10.32363636
6;23;:1910;0
6;23;:2010;0
6;23;:2110;0
6;23;:2210;0
6;23;:2310;0
6;24;:0010;0
6;24;:0110;0
6;24;:0210;0
6;24;:0310;0
6;24;:0410;27.25727273
6;24;:0510;67.71636364
6;24;:0610;181.0336364
6;24;:0710;280.6409091
6;24;:0810;384.0181818
6;24;:0910;482.9645455
6;24;:1010;441.5390909
6;24;:1110;471.7
6;24;:1210;477.5
6;24;:1310;377.1854545
6;24;:1410;380.3472727
6;24;:1510;320.1309091
6;24;:1610;197.0909091
6;24;:1710;67.87727273
6;24;:1810;12.28
6;24;:1910;0
6;24;:2010;0
6;24;:2110;0
6;24;:2210;0
6;24;:2310;0
6;25;:0010;0
6;25;:0110;0
6;25;:0210;0
6;25;:0310;0
6;25;:0410;23.39454545
6;25;:0510;70.36727273
6;25;:0610;187.6836364
6;25;:0710;341.5763636
6;25;:0810;470.3063636
6;25;:0910;532.7572727
6;25;:1010;581.7772727
6;25;:1110;599.5936364
6;25;:1210;536.7190909
6;25;:1310;530.0290909
6;25;:1410;358.5454545
6;25;:1510;291.2790909
6;25;:1610;201.6254545
6;25;:1710;72.08181818
6;25;:1810;9.853636364
6;25;:1910;0
6;25;:2010;0
6;25;:2110;0
6;25;:2210;0
6;25;:2310;0
6;26;:0010;0
6;26;:0110;0
6;26;:0210;0
6;26;:0310;0
6;26;:0410;20.27363636
6;26;:0510;57.38090909
6;26;:0610;151.8118182
6;26;:0710;292.8672727
6;26;:0810;381.6254545
6;26;:0910;469.1009091
6;26;:1010;423.4245455
6;26;:1110;408.9345455
6;26;:1210;502.4118182
6;26;:1310;420.8190909
6;26;:1410;401.3681818
6;26;:1510;247.96
6;26;:1610;174.9718182
6;26;:1710;62.31727273
6;26;:1810;13.05454545
6;26;:1910;0
6;26;:2010;0
6;26;:2110;0
6;26;:2210;0
6;26;:2310;0
6;27;:0010;0
6;27;:0110;0
6;27;:0210;0
6;27;:0310;0
6;27;:0410;19.54727273
6;27;:0510;68.18
6;27;:0610;171.5336364
6;27;:0710;319.5781818
6;27;:0810;452.5572727
6;27;:0910;472.1836364
6;27;:1010;512.6690909
6;27;:1110;590.1572727
6;27;:1210;473.1027273
6;27;:1310;431.8981818
6;27;:1410;370.9190909
6;27;:1510;284.3818182
6;27;:1610;171.1790909
6;27;:1710;60.08090909
6;27;:1810;11.67272727
6;27;:1910;0
6;27;:2010;0
6;27;:2110;0
6;27;:2210;0
6;27;:2310;0
6;28;:0010;0
6;28;:0110;0
6;28;:0210;0
6;28;:0310;0
6;28;:0410;28.14909091
6;28;:0510;76.22727273
6;28;:0610;222.2536364
6;28;:0710;389.0945455
6;28;:0810;521.96
6;28;:0910;629.0209091
6;28;:1010;586.8636364
6;28;:1110;618.5845455
6;28;:1210;580.3872727
6;28;:1310;558.5036364
6;28;:1410;417.1309091
6;28;:1510;318.1545455
6;28;:1610;180.4445455
6;28;:1710;65.36545455
6;28;:1810;14.46454545
6;28;:1910;0
6;28;:2010;0
6;28;:2110;0
6;28;:2210;0
6;28;:2310;0
6;29;:0010;0
6;29;:0110;0
6;29;:0210;0
6;29;:0310;0
6;29;:0410;27.83727273
6;29;:0510;57.92818182
6;29;:0610;207.9581818
6;29;:0710;320.8872727
6;29;:0810;458.9872727
6;29;:0910;505.05
6;29;:1010;550.4545455
6;29;:1110;540.6845455
6;29;:1210;543.9654545
6;29;:1310;452.4381818
6;29;:1410;470.2236364
6;29;:1510;289.2454545
6;29;:1610;187.5309091
6;29;:1710;72.08545455
6;29;:1810;13.98272727
6;29;:1910;0
6;29;:2010;0
6;29;:2110;0
6;29;:2210;0
6;29;:2310;0
6;30;:0010;0
6;30;:0110;0
6;30;:0210;0
6;30;:0310;0
6;30;:0410;23.59909091
6;30;:0510;65.52181818
6;30;:0610;147.5018182
6;30;:0710;288.1272727
6;30;:0810;364.9472727
6;30;:0910;478.0536364
6;30;:1010;469.4809091
6;30;:1110;529.3972727
6;30;:1210;510.8618182
6;30;:1310;529.1090909
6;30;:1410;463.5772727
6;30;:1510;373.2572727
6;30;:1610;172.9972727
6;30;:1710;75.24090909
6;30;:1810;11.91363636
6;30;:1910;0
6;30;:2010;0
6;30;:2110;0
6;30;:2210;0
6;30;:2310;0
7;1;:0010;0
7;1;:0110;0
7;1;:0210;0
7;1;:0310;0
7;1;:0410;24.65454545
7;1;:0510;69.64090909
7;1;:0610;219.1936364
7;1;:0710;378.7190909
7;1;:0810;535.2690909
7;1;:0910;639.1427273
7;1;:1010;661.9545455
7;1;:1110;675.19
7;1;:1210;664.5836364
7;1;:1310;484.8736364
7;1;:1410;454.5863636
7;1;:1510;315.5090909
7;1;:1610;197.6745455
7;1;:1710;66.37272727
7;1;:1810;12.70727273
7;1;:1910;0
7;1;:2010;0
7;1;:2110;0
7;1;:2210;0
7;1;:2310;0
7;2;:0010;0
7;2;:0110;0
7;2;:0210;0
7;2;:0310;0
7;2;:0410;26.07181818
7;2;:0510;70.70727273
7;2;:0610;201.6572727
7;2;:0710;377.72
7;2;:0810;530.13
7;2;:0910;609.3218182
7;2;:1010;644.6981818
7;2;:1110;649.0281818
7;2;:1210;576.1454545
7;2;:1310;404.6281818
7;2;:1410;332.3627273
7;2;:1510;257.1272727
7;2;:1610;149.6763636
7;2;:1710;55.00454545
7;2;:1810;6.192727273
7;2;:1910;0
7;2;:2010;0
7;2;:2110;0
7;2;:2210;0
7;2;:2310;0
7;3;:0010;0
7;3;:0110;0
7;3;:0210;0
7;3;:0310;0
7;3;:0410;22.18909091
7;3;:0510;60.19909091
7;3;:0610;185.7618182
7;3;:0710;347.0309091
7;3;:0810;485.7418182
7;3;:0910;583.1681818
7;3;:1010;655.0909091
7;3;:1110;576.4509091
7;3;:1210;555.0754545
7;3;:1310;469.6118182
7;3;:1410;436.3936364
7;3;:1510;329.2390909
7;3;:1610;196.0372727
7;3;:1710;65.56727273
7;3;:1810;11.23636364
7;3;:1910;0
7;3;:2010;0
7;3;:2110;0
7;3;:2210;0
7;3;:2310;0
7;4;:0010;0
7;4;:0110;0
7;4;:0210;0
7;4;:0310;0
7;4;:0410;22.37818182
7;4;:0510;60.54727273
7;4;:0610;175.8118182
7;4;:0710;318.6727273
7;4;:0810;439.0318182
7;4;:0910;523.0845455
7;4;:1010;617.9818182
7;4;:1110;685.5890909
7;4;:1210;638.9590909
7;4;:1310;518.7745455
7;4;:1410;448.8554545
7;4;:1510;382.1309091
7;4;:1610;215.6745455
7;4;:1710;78.83090909
7;4;:1810;11.99363636
7;4;:1910;0
7;4;:2010;0
7;4;:2110;0
7;4;:2210;0
7;4;:2310;0
7;5;:0010;0
7;5;:0110;0
7;5;:0210;0
7;5;:0310;0
7;5;:0410;20.32454545
7;5;:0510;59.57272727
7;5;:0610;165.7509091
7;5;:0710;341.4409091
7;5;:0810;494.1227273
7;5;:0910;575.9918182
7;5;:1010;687.3636364
7;5;:1110;628.1163636
7;5;:1210;580.4336364
7;5;:1310;481.2272727
7;5;:1410;385.3909091
7;5;:1510;354.2772727
7;5;:1610;190.1409091
7;5;:1710;53.25
7;5;:1810;14.01454545
7;5;:1910;0
7;5;:2010;0
7;5;:2110;0
7;5;:2210;0
7;5;:2310;0
7;6;:0010;0
7;6;:0110;0
7;6;:0210;0
7;6;:0310;0
7;6;:0410;24.51909091
7;6;:0510;70.00272727
7;6;:0610;215.6018182
7;6;:0710;390.4
7;6;:0810;548.33
7;6;:0910;588.5136364
7;6;:1010;612.0227273
7;6;:1110;559.2781818
7;6;:1210;542.2890909
7;6;:1310;533.6609091
7;6;:1410;427.7881818
7;6;:1510;341.5745455
7;6;:1610;200.4763636
7;6;:1710;71.53090909
7;6;:1810;12.78181818
7;6;:1910;0
7;6;:2010;0
7;6;:2110;0
7;6;:2210;0
7;6;:2310;0
7;7;:0010;0
7;7;:0110;0
7;7;:0210;0
7;7;:0310;0
7;7;:0410;23.49454545
7;7;:0510;73.65
7;7;:0610;212.1854545
7;7;:0710;403.7254545
7;7;:0810;534.0909091
7;7;:0910;573.1
7;7;:1010;647.1972727
7;7;:1110;686.5254545
7;7;:1210;638.3909091
7;7;:1310;551.0090909
7;7;:1410;400.4154545
7;7;:1510;304.8563636
7;7;:1610;189.63
7;7;:1710;58.69272727
7;7;:1810;10.57727273
7;7;:1910;0
7;7;:2010;0
7;7;:2110;0
7;7;:2210;0
7;7;:2310;0
7;8;:0010;0
7;8;:0110;0
7;8;:0210;0
7;8;:0310;0
7;8;:0410;15.01363636
7;8;:0510;72.29
7;8;:0610;215.1281818
7;8;:0710;361.4163636
7;8;:0810;479.2809091
7;8;:0910;610.1709091
7;8;:1010;600.95
7;8;:1110;598.59
7;8;:1210;547.29
7;8;:1310;437.4636364
7;8;:1410;337.4627273
7;8;:1510;304.7709091
7;8;:1610;204.3045455
7;8;:1710;66.42454545
7;8;:1810;10.67272727
7;8;:1910;0
7;8;:2010;0
7;8;:2110;0
7;8;:2210;0
7;8;:2310;0
7;9;:0010;0
7;9;:0110;0
7;9;:0210;0
7;9;:0310;0
7;9;:0410;23.57909091
7;9;:0510;67.03363636
7;9;:0610;199.5518182
7;9;:0710;372.7336364
7;9;:0810;446.8554545
7;9;:0910;529.7336364
7;9;:1010;582.4736364
7;9;:1110;636.7363636
7;9;:1210;604.8918182
7;9;:1310;575.9209091
7;9;:1410;465.8781818
7;9;:1510;343.62
7;9;:1610;170.6081818
7;9;:1710;68.20454545
7;9;:1810;9.733636364
7;9;:1910;0
7;9;:2010;0
7;9;:2110;0
7;9;:2210;0
7;9;:2310;0
7;10;:0010;0
7;10;:0110;0
7;10;:0210;0
7;10;:0310;0
7;10;:0410;20.89909091
7;10;:0510;58.18363636
7;10;:0610;183.1581818
7;10;:0710;335.2909091
7;10;:0810;461.7836364
7;10;:0910;528.9709091
7;10;:1010;548.6327273
7;10;:1110;591.0836364
7;10;:1210;509.7645455
7;10;:1310;484.7154545
7;10;:1410;464.8936364
7;10;:1510;339.9927273
7;10;:1610;211.8945455
7;10;:1710;76.96909091
7;10;:1810;11.83545455
7;10;:1910;0
7;10;:2010;0
7;10;:2110;0
7;10;:2210;0
7;10;:2310;0
7;11;:0010;0
7;11;:0110;0
7;11;:0210;0
7;11;:0310;0
7;11;:0410;22.09727273
7;11;:0510;60.97272727
7;11;:0610;192.4090909
7;11;:0710;370.2436364
7;11;:0810;529.7427273
7;11;:0910;614.6663636
7;11;:1010;604.0972727
7;11;:1110;524.1427273
7;11;:1210;482.0881818
7;11;:1310;558.9181818
7;11;:1410;431.2181818
7;11;:1510;339.3754545
7;11;:1610;208.4527273
7;11;:1710;77.21454545
7;11;:1810;10.28181818
7;11;:1910;0
7;11;:2010;0
7;11;:2110;0
7;11;:2210;0
7;11;:2310;0
7;12;:0010;0
7;12;:0110;0
7;12;:0210;0
7;12;:0310;0
7;12;:0410;18.10090909
7;12;:0510;63.96272727
7;12;:0610;200.2245455
7;12;:0710;375.8227273
7;12;:0810;487.7745455
7;12;:0910;576.6181818
7;12;:1010;633.2772727
7;12;:1110;635.9090909
7;12;:1210;645.2454545
7;12;:1310;542.2127273
7;12;:1410;424.8090909
7;12;:1510;332.6763636
7;12;:1610;209.0327273
7;12;:1710;60.25636364
7;12;:1810;9.806363636
7;12;:1910;0
7;12;:2010;0
7;12;:2110;0
7;12;:2210;0
7;12;:2310;0
7;13;:0010;0
7;13;:0110;0
7;13;:0210;0
7;13;:0310;0
7;13;:0410;14.67181818
7;13;:0510;64.04272727
7;13;:0610;160.3418182
7;13;:0710;303.8609091
7;13;:0810;390.4063636
7;13;:0910;486.4663636
7;13;:1010;501.9645455
7;13;:1110;516.5690909
7;13;:1210;490.3045455
7;13;:1310;426.3527273
7;13;:1410;335.8372727
7;13;:1510;240.2827273
7;13;:1610;151.4663636
7;13;:1710;71.20818182
7;13;:1810;12.26
7;13;:1910;0
7;13;:2010;0
7;13;:2110;0
7;13;:2210;0
7;13;:2310;0
7;14;:0010;0
7;14;:0110;0
7;14;:0210;0
7;14;:0310;0
7;14;:0410;15.35090909
7;14;:0510;48.03
7;14;:0610;148.83
7;14;:0710;273.3363636
7;14;:0810;452.5018182
7;14;:0910;553.5745455
7;14;:1010;531.3090909
7;14;:1110;498.77
7;14;:1210;438.7945455
7;14;:1310;375.8236364
7;14;:1410;364.7863636
7;14;:1510;232.6554545
7;14;:1610;146.47
7;14;:1710;62.13545455
7;14;:1810;8.898181818
7;14;:1910;0
7;14;:2010;0
